date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-11-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize (white),KG,actual,Retail,UGX,1133.0,0.3245
2021-11-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2040.0,0.5843
2021-11-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Millet,KG,actual,Retail,UGX,3000.0,0.8592
2021-11-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Rice,KG,actual,Wholesale,UGX,2261.43,0.6477
2021-11-15,Kampala,Central Kampala,Owino,0.322805,32.574841,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1400.0,0.401
2021-11-15,Kampala,Central Kampala,Owino,0.322805,32.574841,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.2913
2021-11-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Retail,UGX,2089.0,0.5983
2021-11-15,Kampala,Central Kampala,Owino,0.322805,32.574841,pulses and nuts,Beans,KG,actual,Wholesale,UGX,1571.11,0.45
2021-11-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2425.0,0.6946
2021-11-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,milk and dairy,Milk (fresh),L,actual,Retail,UGX,1280.0,0.3666
2021-11-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8731.0,2.5007
2021-11-15,Kamwenge,Kibale,Rwamwanja (refugee settlement),0.308298628,30.67610062,pulses and nuts,Beans,KG,actual,Retail,UGX,1165.0,0.3337
2021-11-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Millet,KG,actual,Retail,UGX,2767.0,0.7925
2021-11-15,Kasese,Busongora,Kasese,0.1698,30.07,cereals and tubers,Sorghum,KG,actual,Retail,UGX,1700.0,0.4869
2021-11-15,Kasese,Busongora,Kasese,0.1698,30.07,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8000.0,2.2913
2021-11-15,Kasese,Busongora,Kasese,0.1698,30.07,pulses and nuts,Beans,KG,actual,Retail,UGX,2150.0,0.6158
2021-11-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Cassava (fresh),KG,actual,Retail,UGX,667.0,0.191
2021-11-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Maize flour,KG,actual,Retail,UGX,2000.0,0.5728
2021-11-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,cereals and tubers,Sorghum,KG,actual,Retail,UGX,2000.0,0.5728
2021-11-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,"meat, fish and eggs",Fish (dry),KG,actual,Retail,UGX,20000.0,5.7283
2021-11-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,miscellaneous food,Salt,KG,actual,Retail,UGX,2000.0,0.5728
2021-11-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,oil and fats,Oil (vegetable),L,actual,Retail,UGX,8500.0,2.4345
2021-11-15,Kiryandongo,Kibanda,Kiryandongo (refugee settlement),1.935763292,32.21101524,pulses and nuts,Beans,KG,actual,Retail,UGX,2533.0,0.7255
